acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;LIGHT;mag_x;mag_y;mag_z;azimuth;pitch;roll;proximity;pressure;sound;lat;lon;altitude;alt_google;loc_alt_pres;speed_kmh;accuracy;loc_orientation;sats_in_range;lapsed;datetime
0.595;-0.097;10.414;0.579;0.023;9.79;0.018;-0.07;0.217;-0.038;0.008;0.001;8.0;14.9;13.9;-49.5;308.6;-0.4;-3.4;0.0;1022.2;60.42;47.6091;-122.25977;-71.0;NaN;;9.7;9.67742;315.6;13 / 15;8147007;2015-07-28 19:45:08:799
0.345;0.037;9.312;0.289;0.141;9.801;-0.022;-0.08;-0.545;-0.064;-0.006;0.005;8.0;16.7;13.0;-49.2;306.6;-0.8;-1.7;0.0;1022.2;58.98;47.60912;-122.25979;-67.7;NaN;;10.0;9.67742;315.2;13 / 15;8148008;2015-07-28 19:45:09:800
0.48;0.173;9.557;0.431;0.199;9.795;0.047;-0.023;-0.062;-0.003;-0.012;0.007;8.0;15.7;13.7;-49.5;309.9;-1.3;-2.4;0.0;1022.2;58.01;47.60913;-122.25982;-64.5;NaN;;10.1;9.67742;313.4;10 / 12;8149007;2015-07-28 19:45:10:799
0.557;0.118;9.098;0.433;0.186;9.795;0.143;-0.055;-0.377;0.004;0.001;0.051;8.0;15.3;13.0;-49.7;309.0;-1.1;-2.5;0.0;1022.2;57.9;47.60916;-122.25984;-64.5;NaN;;10.7;9.67742;318.2;12 / 14;8150006;2015-07-28 19:45:11:798
0.344;0.251;9.801;0.522;0.165;9.791;-0.059;-0.036;0.304;0.045;-0.002;0.005;8.0;15.4;12.9;-49.1;307.4;-0.6;-3.2;0.0;1022.2;57.75;47.60917;-122.25987;-64.5;NaN;;10.0;9.67742;308.2;12 / 14;8151007;2015-07-28 19:45:12:799
0.652;0.019;10.066;0.681;0.02;9.783;-0.035;0.009;0.393;-0.022;-0.03;-0.022;8.0;14.8;13.0;-49.2;305.7;-0.1;-3.8;0.0;1022.2;62.97;47.60919;-122.2599;-58.1;NaN;;9.9;9.67742;308.3;12 / 14;8152006;2015-07-28 19:45:13:798
0.748;0.025;9.706;0.608;0.088;9.787;0.147;-0.052;0.145;-0.038;0.013;-0.009;8.0;14.9;12.6;-49.7;307.0;-0.7;-3.5;0.0;1022.2;61.93;47.60921;-122.25992;-61.3;NaN;;9.8;9.67742;313.3;12 / 15;8153007;2015-07-28 19:45:14:799
0.305;0.192;9.257;0.467;0.22;9.793;-0.042;0.054;-0.392;-0.013;0.014;-0.005;8.0;15.6;13.6;-48.9;309.3;-1.3;-2.8;0.0;1022.2;57.44;47.60922;-122.25995;-58.1;NaN;;9.5;9.67742;316.9;11 / 13;8154007;2015-07-28 19:45:15:799
0.365;0.249;9.5;0.433;0.154;9.796;-0.032;0.026;0.026;0.041;0.004;-0.009;8.0;15.7;13.6;-49.6;309.1;-0.9;-2.5;0.0;1022.2;60.94;47.60924;-122.25997;-61.3;NaN;;9.3;9.67742;313.8;10 / 13;8155007;2015-07-28 19:45:16:799
0.108;0.085;10.403;0.346;0.068;9.8;-0.221;0.005;0.777;0.03;0.003;0.025;8.0;16.1;13.8;-49.2;308.0;0.0;-2.3;0.0;1022.3;60.04;47.60925;-122.26;-61.3;NaN;;9.9;9.67742;307.2;13 / 15;8156007;2015-07-28 19:45:17:799
0.636;0.005;10.028;0.538;0.082;9.792;0.186;-0.069;0.351;-0.053;-0.046;-0.019;8.0;16.0;12.6;-49.1;306.8;-0.8;-2.7;0.0;1022.2;55.58;47.60927;-122.26002;-64.5;NaN;;9.2;9.67742;305.6;13 / 15;8157008;2015-07-28 19:45:18:800
0.597;0.134;8.964;0.493;0.221;9.792;-0.054;0.017;-0.466;-0.018;-0.005;0.018;8.0;14.8;13.0;-50.0;309.2;-1.5;-2.9;0.0;1022.2;61.54;47.60928;-122.26005;-64.5;NaN;;9.6;9.67742;313.5;13 / 15;8158007;2015-07-28 19:45:19:799
0.567;0.067;10.402;0.588;0.096;9.789;0.035;-0.065;0.85;0.043;0.038;0.011;8.0;15.6;13.4;-49.6;305.4;-0.6;-3.4;0.0;1022.3;62.29;47.60929;-122.26007;-64.5;NaN;;10.1;9.67742;316.6;13 / 15;8159007;2015-07-28 19:45:20:799
0.421;0.039;9.727;0.342;0.139;9.8;0.057;-0.081;0.261;-0.057;-0.039;0.018;8.0;17.0;11.8;-48.8;304.9;-1.1;-1.8;0.0;1022.2;56.16;47.60931;-122.2601;-61.3;NaN;;9.6;9.67742;314.0;12 / 14;8160007;2015-07-28 19:45:21:799
0.415;0.211;9.037;0.385;0.152;9.798;-0.02;0.067;-0.497;-0.029;0.001;0.022;8.0;15.9;12.5;-49.3;307.5;-0.9;-2.3;0.0;1022.2;55.98;47.60933;-122.26012;-61.3;NaN;;9.5;9.67742;312.0;12 / 15;8161006;2015-07-28 19:45:22:798
0.48;0.288;9.229;0.595;0.231;9.786;-0.086;-0.022;0.221;0.073;0.0;0.011;8.0;15.4;12.5;-49.1;306.2;-1.3;-3.5;0.0;1022.2;56.54;47.60934;-122.26015;-64.5;NaN;;9.9;9.67742;305.5;12 / 14;8162007;2015-07-28 19:45:23:799
0.595;0.079;9.733;0.692;0.066;9.782;-0.013;0.012;0.142;-0.014;0.004;-0.033;8.0;15.5;12.4;-49.5;302.4;-0.4;-4.1;0.0;1022.2;55.81;47.60936;-122.26018;-64.5;NaN;;10.0;9.67742;310.9;12 / 15;8163007;2015-07-28 19:45:24:799
0.463;0.192;9.441;0.544;0.21;9.789;0.034;0.012;-0.157;-0.009;0.008;-0.01;8.0;15.2;12.0;-49.7;306.3;-1.2;-3.2;0.0;1022.2;64.12;47.60938;-122.2602;-64.5;NaN;;9.3;9.67742;315.8;13 / 15;8164007;2015-07-28 19:45:25:799
0.66;0.153;9.554;0.543;0.127;9.791;0.23;0.014;-0.078;0.011;0.006;0.021;8.0;15.8;13.0;-49.5;306.3;-0.7;-2.9;0.0;1022.2;70.45;47.60939;-122.26023;-64.5;NaN;;10.0;9.67742;310.5;13 / 15;8165007;2015-07-28 19:45:26:799
0.538;0.09;9.531;0.472;0.114;9.795;-0.008;-0.068;0.059;-0.005;-0.033;0.014;11.0;15.8;12.4;-49.6;304.4;-0.7;-2.8;0.0;1022.2;63.06;47.60941;-122.26026;-64.5;NaN;;10.1;9.67742;309.6;12 / 14;8166007;2015-07-28 19:45:27:799
0.822;0.118;9.974;0.794;0.145;9.773;0.011;-0.038;0.302;0.012;-0.01;-0.004;11.0;15.0;11.8;-50.1;303.8;-0.8;-4.6;0.0;1022.3;59.48;47.60943;-122.26029;-64.5;NaN;;9.9;9.67742;306.8;11 / 14;8167007;2015-07-28 19:45:28:799
0.882;0.127;9.405;0.857;0.069;9.769;-0.043;0.029;-0.047;0.021;-0.021;-0.011;11.0;13.8;12.7;-50.0;306.1;-0.4;-5.0;0.0;1022.2;57.85;47.60944;-122.26033;-64.5;NaN;;9.3;9.67742;305.8;13 / 15;8168007;2015-07-28 19:45:29:799
0.873;0.182;9.884;1.054;0.126;9.749;-0.12;0.034;0.254;-0.014;-0.009;-0.026;10.0;13.8;12.2;-49.6;303.1;-0.8;-6.3;0.0;1022.3;62.44;47.60946;-122.26036;-64.5;NaN;;10.4;9.67742;308.2;12 / 14;8169007;2015-07-28 19:45:30:799
1.419;0.12;9.405;1.356;0.124;9.712;0.114;0.006;0.058;-0.017;-0.026;-0.018;7.0;12.1;12.9;-50.3;305.9;-0.7;-7.9;0.0;1022.2;66.15;47.60947;-122.26039;-61.3;NaN;;10.0;9.67742;310.9;13 / 15;8170007;2015-07-28 19:45:31:799
1.129;0.073;9.445;1.224;0.144;9.729;-0.32;0.064;-0.041;-0.012;0.011;0.031;8.0;11.4;13.3;-51.0;308.5;-0.8;-7.2;0.0;1022.2;60.07;47.60949;-122.26041;-61.3;NaN;;9.9;9.67742;318.3;13 / 15;8171007;2015-07-28 19:45:32:799
1.434;0.092;9.573;1.387;0.203;9.706;0.151;-0.144;0.068;0.043;0.011;-0.006;9.0;11.2;12.6;-50.6;307.8;-1.1;-8.0;0.0;1022.2;67.27;47.60951;-122.26045;-61.3;NaN;;10.4;9.67742;313.2;13 / 15;8172008;2015-07-28 19:45:33:800
1.716;-0.004;9.92;1.506;-0.055;9.69;0.159;0.011;0.476;0.014;-0.039;-0.119;9.0;10.6;13.7;-51.1;306.4;0.4;-8.6;0.0;1022.2;66.74;47.60952;-122.26047;-58.1;NaN;;10.0;9.67742;311.2;13 / 15;8173007;2015-07-28 19:45:34:799
1.743;0.0;9.327;1.69;0.129;9.659;0.137;-0.067;-0.056;-0.069;-0.023;-0.13;9.0;9.7;13.5;-50.4;308.3;-1.6;-9.5;0.0;1022.2;73.22;47.60954;-122.26049;-61.3;NaN;;9.3;9.67742;318.2;12 / 14;8174008;2015-07-28 19:45:35:800
1.481;0.134;9.501;1.485;0.118;9.693;0.059;0.09;0.038;-0.029;0.093;-0.167;9.0;7.9;17.0;-50.3;318.6;-0.7;-8.7;0.0;1022.2;67.63;47.60956;-122.26051;-61.3;NaN;;8.5;9.67742;336.6;11 / 12;8175008;2015-07-28 19:45:36:800
0.308;0.025;9.676;0.469;0.129;9.795;0.036;-0.048;0.378;0.007;0.134;-0.203;14.0;10.6;18.6;-49.2;325.0;-0.7;-3.3;0.0;1022.2;67.85;47.60959;-122.26052;-58.1;NaN;;8.6;9.67742;337.2;12 / 13;8176008;2015-07-28 19:45:37:800
-1.263;0.024;9.079;-1.489;0.255;9.69;0.166;-0.248;-0.379;0.016;0.242;-0.176;13.0;15.9;19.3;-47.2;336.8;-1.5;8.7;0.0;1022.2;66.98;47.60961;-122.26052;-58.1;NaN;;8.4;9.67742;356.1;11 / 14;8177008;2015-07-28 19:45:38:800
-2.343;0.075;9.316;-2.29;0.058;9.535;-0.224;-0.048;0.023;0.073;-0.056;-0.113;9.0;18.9;21.3;-45.6;340.1;0.0;13.7;0.0;1022.2;68.8;47.60963;-122.26052;-58.1;NaN;;6.7;9.67742;357.5;10 / 11;8178007;2015-07-28 19:45:39:799
-1.732;0.096;9.271;-1.726;0.14;9.653;-0.164;-0.027;-0.269;0.022;-0.057;-0.115;10.0;13.0;21.0;-48.0;348.7;-0.8;10.1;0.0;1022.2;70.86;47.60965;-122.26052;-61.3;NaN;;6.9;9.67742;4.2;13 / 15;8179007;2015-07-28 19:45:40:799
-2.182;0.077;9.96;-2.118;0.001;9.575;-0.002;0.071;0.371;0.018;0.106;-0.072;11.0;12.0;22.2;-48.0;356.5;0.0;12.5;0.0;1022.3;69.48;47.60966;-122.26052;-61.3;NaN;;6.2;9.67742;13.1;11 / 14;8180008;2015-07-28 19:45:41:800
-3.183;-0.047;9.367;-3.069;0.013;9.314;-0.071;-0.114;0.216;0.016;0.076;-0.06;6.0;15.0;21.8;-46.9;0.5;-0.2;17.9;0.0;1022.3;66.2;47.60968;-122.2605;-61.3;NaN;;6.8;9.67742;26.5;13 / 15;8181009;2015-07-28 19:45:42:801
-3.178;0.019;9.044;-3.337;0.022;9.221;0.089;-0.017;-0.078;0.024;0.008;-0.061;6.0;16.2;22.2;-46.9;2.5;-0.1;19.9;0.0;1022.2;70.1;47.60969;-122.2605;-61.3;NaN;;6.0;9.67742;26.9;12 / 14;8182007;2015-07-28 19:45:43:799
-2.659;0.249;9.048;-2.948;0.096;9.353;-0.023;0.011;-0.202;-0.014;-0.146;-0.03;6.0;15.0;20.8;-48.1;1.4;-0.6;18.0;0.0;1022.2;68.63;47.6097;-122.26048;-58.1;NaN;;6.1;9.67742;37.6;13 / 15;8183007;2015-07-28 19:45:44:799
-1.567;0.175;9.845;-1.897;0.115;9.621;0.052;0.039;0.269;0.029;-0.087;-0.028;12.0;6.8;21.5;-49.3;6.6;-0.7;11.2;0.0;1022.3;70.04;47.60971;-122.26047;-61.3;NaN;;6.9;9.67742;37.9;13 / 15;8184008;2015-07-28 19:45:45:800
-1.751;0.029;9.922;-1.654;0.064;9.666;-0.167;-0.019;0.354;-0.029;0.03;-0.014;12.0;4.7;22.1;-49.5;7.9;-0.5;9.3;0.0;1022.3;64.06;47.60973;-122.26046;-61.3;NaN;;7.2;9.67742;31.9;12 / 14;8185008;2015-07-28 19:45:46:800
-2.123;0.171;9.226;-1.903;0.311;9.615;-0.077;-0.008;-0.409;-0.023;0.015;-0.014;11.0;6.5;20.1;-49.7;7.5;-1.8;11.2;0.0;1022.2;69.18;47.60974;-122.26044;-61.3;NaN;;7.6;9.67742;39.3;11 / 13;8186010;2015-07-28 19:45:47:802
-2.01;0.143;9.435;-2.151;0.144;9.567;0.14;0.0;-0.032;-0.003;0.012;0.04;10.0;7.1;20.8;-49.0;10.2;-0.8;12.7;0.0;1022.3;61.47;47.60976;-122.26043;-61.3;NaN;;8.4;9.67742;38.9;13 / 15;8187008;2015-07-28 19:45:48:800
-2.048;0.173;9.304;-2.237;0.197;9.546;0.131;-0.027;-0.123;0.028;-0.002;0.02;11.0;8.1;21.0;-49.3;8.8;-1.2;13.2;0.0;1022.2;64.51;47.60977;-122.26041;-61.3;NaN;;9.1;9.67742;35.6;12 / 14;8188007;2015-07-28 19:45:49:799
-2.087;0.096;9.884;-2.254;0.035;9.544;-0.005;0.08;0.421;0.001;0.003;0.015;13.0;8.1;21.6;-49.0;9.0;-0.1;13.3;0.0;1022.3;67.79;47.60979;-122.26039;-64.5;NaN;;8.6;9.67742;34.0;10 / 13;8189008;2015-07-28 19:45:50:800
-2.203;0.147;9.355;-2.125;0.063;9.574;-0.197;0.068;-0.023;-0.028;-0.001;-0.015;13.0;8.2;21.6;-49.1;7.2;-0.4;12.5;0.0;1022.2;62.3;47.60982;-122.26036;-64.5;NaN;;8.9;9.67742;33.9;13 / 15;8190007;2015-07-28 19:45:51:799
-2.106;0.265;9.144;-2.096;0.264;9.576;-0.028;-0.007;-0.266;0.017;-0.028;0.003;11.0;7.8;20.9;-49.1;6.8;-1.5;12.3;0.0;1022.2;60.4;47.60983;-122.26034;-64.5;NaN;;8.7;9.67742;39.4;12 / 14;8191009;2015-07-28 19:45:52:801
-2.057;0.182;9.482;-2.114;0.159;9.575;0.025;0.009;0.013;0.009;0.011;0.035;10.0;7.5;21.4;-49.2;9.7;-0.8;12.4;0.0;1022.2;63.59;47.60985;-122.26032;-64.5;NaN;;9.6;9.67742;30.3;13 / 15;8192007;2015-07-28 19:45:53:799
-2.201;0.1;9.678;-2.164;0.111;9.564;-0.057;-0.034;0.205;0.026;0.001;-0.003;8.0;8.6;21.4;-49.8;6.0;-0.6;12.7;0.0;1022.2;65.91;47.60987;-122.2603;-67.7;NaN;;10.4;9.67742;29.4;10 / 13;8193006;2015-07-28 19:45:54:798
-1.807;0.127;9.592;-1.894;0.084;9.622;0.072;0.071;0.202;-0.013;-0.011;-0.002;11.0;7.0;21.2;-49.3;7.2;-0.5;11.3;0.0;1022.2;68.07;47.60989;-122.26028;-67.7;NaN;;9.8;9.67742;36.6;12 / 14;8194008;2015-07-28 19:45:55:800
-1.838;0.08;9.386;-1.881;0.163;9.623;0.018;-0.069;-0.065;0.014;0.023;-0.004;11.0;6.9;21.1;-49.6;6.9;-0.9;11.0;0.0;1022.2;64.6;47.60991;-122.26027;-64.5;NaN;;9.5;9.67742;35.0;13 / 15;8195007;2015-07-28 19:45:56:799
-1.735;0.192;8.83;-1.911;0.131;9.618;0.086;0.059;-0.436;-0.018;-0.017;-0.032;14.0;7.1;20.5;-49.5;7.7;-0.8;11.3;0.0;1022.2;62.55;47.60992;-122.26025;-61.3;NaN;;9.8;9.67742;36.7;12 / 14;8196008;2015-07-28 19:45:57:800
-1.896;0.136;9.601;-1.931;0.174;9.613;0.03;-0.029;0.067;0.037;-0.035;0.02;14.0;6.5;21.4;-49.2;7.3;-1.0;11.4;0.0;1022.3;59.0;47.60994;-122.26023;-61.3;NaN;;9.8;9.67742;37.0;13 / 15;8197007;2015-07-28 19:45:58:799
-1.742;0.115;9.405;-1.72;0.119;9.654;-0.108;0.003;-0.038;-0.004;-0.003;-0.005;9.0;6.0;21.0;-49.7;7.2;-0.7;10.0;0.0;1022.2;58.89;47.60997;-122.26021;-64.5;NaN;;9.7;9.67742;36.5;13 / 15;8198007;2015-07-28 19:45:59:799
-1.915;0.134;9.48;-1.788;0.143;9.641;-0.033;0.017;0.123;0.027;0.019;-0.001;9.0;6.2;21.3;-49.3;8.0;-0.8;10.5;0.0;1022.2;59.81;47.60999;-122.26019;-64.5;NaN;;10.0;9.67742;35.9;13 / 15;8199007;2015-07-28 19:46:00:799
-1.929;0.134;9.267;-1.949;0.125;9.61;-0.002;0.021;-0.161;-0.001;0.011;0.02;9.0;6.4;21.0;-49.1;10.1;-0.7;11.5;0.0;1022.2;65.38;47.61;-122.26016;-61.3;NaN;;10.5;9.67742;34.1;13 / 15;8200007;2015-07-28 19:46:01:799
-2.191;0.173;8.908;-2.2;0.222;9.554;0.014;-0.051;-0.483;0.024;0.015;0.018;10.0;7.4;20.9;-49.1;10.2;-1.1;12.7;0.0;1022.2;66.16;47.61002;-122.26014;-61.3;NaN;;10.3;9.67742;34.3;12 / 14;8201007;2015-07-28 19:46:02:799
-2.24;-0.003;9.91;-2.252;-0.006;9.544;0.023;-0.008;0.325;0.005;-0.021;0.029;7.0;8.7;21.5;-48.7;6.8;0.1;13.4;0.0;1022.2;65.08;47.61004;-122.26012;-61.3;NaN;;10.2;9.67742;31.5;11 / 14;8202007;2015-07-28 19:46:03:799
-2.196;0.078;9.525;-2.126;0.038;9.573;-0.125;0.05;0.047;-0.044;-0.016;0.003;11.0;8.3;21.7;-49.1;7.1;-0.3;12.5;0.0;1022.2;62.6;47.61007;-122.26011;-58.1;NaN;;10.8;9.67742;25.9;13 / 15;8203007;2015-07-28 19:46:04:799
-1.426;0.249;8.438;-1.638;0.204;9.667;0.285;0.013;-1.007;-0.006;-0.047;-0.037;8.0;7.2;21.3;-49.3;3.3;-1.2;9.6;0.0;1022.2;66.62;47.61009;-122.26009;-58.1;NaN;;11.2;9.67742;26.4;13 / 15;8204007;2015-07-28 19:46:05:799
-1.403;0.049;9.75;-1.511;0.081;9.689;0.107;-0.067;0.087;0.044;-0.01;-0.027;8.0;6.0;21.9;-49.2;4.9;-0.2;9.2;0.0;1022.3;68.99;47.61012;-122.26006;-58.1;NaN;;10.6;9.67742;36.1;13 / 15;8205007;2015-07-28 19:46:06:799
-1.321;0.018;9.502;-1.331;0.031;9.716;-0.041;-0.025;0.127;-0.035;-0.022;-0.042;6.0;4.6;20.7;-49.7;5.0;-0.2;7.8;0.0;1022.2;62.65;47.61014;-122.26004;-54.8;NaN;;10.3;9.67742;39.7;13 / 15;8206007;2015-07-28 19:46:07:799
-1.493;0.125;9.625;-1.446;0.102;9.699;-0.083;0.049;0.119;-0.032;0.019;-0.004;11.0;3.4;21.0;-50.0;10.8;-0.7;8.1;0.0;1022.3;61.92;47.61016;-122.26001;-54.8;NaN;;10.7;9.67742;34.4;13 / 15;8207007;2015-07-28 19:46:08:799
-1.808;0.096;9.272;-1.642;0.187;9.666;-0.169;-0.167;-0.155;0.013;0.012;0.01;12.0;5.3;20.4;-50.1;9.3;-1.1;9.6;0.0;1022.2;63.36;47.61018;-122.25998;-54.8;NaN;;10.0;9.67742;39.3;13 / 15;8208007;2015-07-28 19:46:09:799
-1.857;0.019;10.038;-1.79;0.024;9.642;-0.125;0.005;0.465;0.009;0.011;0.056;9.0;5.4;21.0;-49.3;10.7;-0.1;10.4;0.0;1022.3;56.79;47.6102;-122.25996;-54.8;NaN;;10.1;9.67742;35.4;12 / 14;8209007;2015-07-28 19:46:10:799
-1.634;0.096;9.482;-1.709;0.074;9.656;0.013;0.015;0.037;-0.014;0.006;0.02;6.0;6.4;20.4;-49.9;7.8;-0.5;10.0;0.0;1022.2;57.53;47.61022;-122.25994;-54.8;NaN;;10.4;9.67742;30.7;13 / 15;8210011;2015-07-28 19:46:11:803
-1.415;0.153;9.041;-1.52;0.132;9.687;-0.012;0.047;-0.413;-0.005;-0.059;0.004;6.0;6.3;21.4;-49.5;5.2;-0.7;9.1;0.0;1022.2;58.68;47.61024;-122.25993;-54.8;NaN;;9.8;9.67742;34.1;12 / 14;8211006;2015-07-28 19:46:12:798
-1.138;0.134;9.387;-1.242;0.092;9.727;0.114;0.033;-0.207;0.011;-0.004;-0.005;11.0;5.2;21.3;-49.8;3.9;-0.5;7.4;0.0;1022.2;61.4;47.61026;-122.25991;-51.6;NaN;;9.9;9.67742;29.4;12 / 14;8212007;2015-07-28 19:46:13:799
-1.486;0.058;9.75;-1.296;0.01;9.721;-0.212;0.095;0.282;-0.003;-0.006;-0.009;7.0;4.6;21.8;-49.3;3.5;0.1;7.4;0.0;1022.3;59.25;47.61028;-122.25989;-51.6;NaN;;9.4;9.67742;28.4;12 / 13;8213007;2015-07-28 19:46:14:799
-1.263;0.103;9.57;-1.217;0.115;9.73;-0.016;-0.045;0.054;-0.006;0.024;-0.001;7.0;4.9;21.4;-49.7;3.3;-0.7;7.1;0.0;1022.3;60.79;47.61031;-122.25987;-51.6;NaN;;10.4;9.67742;32.7;12 / 14;8214007;2015-07-28 19:46:15:799
-1.509;0.077;9.558;-1.498;0.056;9.691;-0.003;-0.007;0.108;0.018;0.04;0.003;11.0;5.5;21.7;-49.4;4.0;-0.3;8.8;0.0;1022.2;66.81;47.61033;-122.25985;-51.6;NaN;;10.6;9.67742;29.7;11 / 14;8215007;2015-07-28 19:46:16:799
-1.67;0.134;9.208;-1.658;0.052;9.665;-0.006;0.059;-0.205;-0.015;0.005;-0.02;11.0;6.9;21.5;-49.3;3.7;-0.3;9.7;0.0;1022.2;58.07;47.61035;-122.25983;-54.8;NaN;;10.5;9.67742;30.2;12 / 14;8216006;2015-07-28 19:46:17:798
-1.644;0.134;8.967;-1.653;0.13;9.665;0.058;0.007;-0.523;-0.006;-0.009;-0.008;8.0;6.7;21.3;-49.4;3.6;-0.8;9.7;0.0;1022.2;60.53;47.61038;-122.25981;-54.8;NaN;;10.7;9.67742;28.7;13 / 15;8217009;2015-07-28 19:46:18:801
-1.558;0.112;9.588;-1.615;0.07;9.672;0.002;0.094;-0.038;0.003;-0.017;-0.042;6.0;6.3;21.6;-49.7;5.9;-0.4;9.5;0.0;1022.2;61.94;47.6104;-122.25979;-54.8;NaN;;10.5;9.67742;33.5;11 / 13;8218007;2015-07-28 19:46:19:799
-1.659;0.071;9.565;-1.56;0.108;9.681;-0.061;-0.02;0.009;0.005;0.006;0.014;6.0;5.8;21.2;-49.6;5.4;-0.6;9.2;0.0;1022.2;58.37;47.61042;-122.25977;-54.8;NaN;;10.4;9.67742;32.5;12 / 15;8219007;2015-07-28 19:46:20:799
-1.608;0.048;9.348;-1.732;0.12;9.652;0.146;-0.041;-0.018;0.029;0.021;0.027;11.0;6.5;21.5;-49.9;7.9;-0.5;10.2;0.0;1022.2;63.9;47.61044;-122.25976;-58.1;NaN;;11.0;9.67742;33.1;13 / 15;8220006;2015-07-28 19:46:21:798
-1.552;0.125;9.397;-1.883;0.103;9.624;0.167;-0.032;0.08;0.028;-0.02;0.042;9.0;7.4;21.5;-49.1;6.4;-0.6;11.1;0.0;1022.3;66.28;47.61046;-122.25973;-58.1;NaN;;10.4;9.67742;35.3;12 / 14;8221007;2015-07-28 19:46:22:799
-1.933;0.096;9.847;-1.847;0.028;9.631;-0.108;0.063;0.297;0.043;0.002;0.03;6.0;7.8;21.5;-49.2;3.4;0.0;10.8;0.0;1022.3;60.06;47.61048;-122.25971;-58.1;NaN;;10.3;9.67742;33.6;13 / 15;8222007;2015-07-28 19:46:23:799
-1.665;0.061;9.539;-1.777;0.064;9.644;0.062;0.014;0.082;-0.029;-0.001;0.021;6.0;7.1;21.2;-49.4;5.5;-0.5;10.5;0.0;1022.3;57.37;47.6105;-122.25969;-58.1;NaN;;10.2;9.67742;31.1;13 / 15;8223008;2015-07-28 19:46:24:800
-1.775;0.039;9.644;-1.724;0.055;9.654;-0.095;0.046;0.036;-0.007;-0.013;0.023;6.0;7.6;21.3;-49.1;1.9;-0.3;10.1;0.0;1022.2;57.6;47.61052;-122.25967;-58.1;NaN;;10.2;9.67742;25.8;12 / 14;8224007;2015-07-28 19:46:25:799
-1.474;0.058;9.618;-1.478;0.034;9.695;-0.001;0.01;0.123;0.003;0.002;-0.007;11.0;7.5;22.3;-49.4;358.7;-0.2;8.7;0.0;1022.2;61.22;47.61055;-122.25966;-54.8;NaN;;10.5;9.67742;26.3;12 / 14;8225007;2015-07-28 19:46:26:799
-1.356;-0.019;9.823;-1.401;0.039;9.706;-0.011;-0.048;0.189;0.005;-0.007;0.002;11.0;6.5;22.0;-49.1;0.3;-0.2;8.3;0.0;1022.2;61.25;47.61057;-122.25964;-58.1;NaN;;10.2;9.67742;28.0;13 / 15;8226008;2015-07-28 19:46:27:800
-1.526;0.014;9.86;-1.404;0.049;9.706;-0.175;-0.042;0.331;-0.029;0.004;0.008;11.0;6.1;21.7;-49.5;2.8;-0.3;8.2;0.0;1022.3;59.89;47.61059;-122.25962;-58.1;NaN;;10.3;9.67742;32.4;11 / 13;8227007;2015-07-28 19:46:28:799
-1.32;0.082;9.4;-1.357;0.083;9.712;-0.152;0.025;-0.194;-0.033;-0.005;0.001;6.0;6.0;21.1;-49.7;2.6;-0.5;8.0;0.0;1022.2;60.24;47.61062;-122.25961;-51.6;NaN;;10.4;9.67742;29.1;12 / 14;8228007;2015-07-28 19:46:29:799
-1.301;0.134;9.236;-1.261;0.103;9.725;-0.026;0.023;-0.349;-0.003;-0.013;-0.015;9.0;6.3;22.0;-49.6;1.4;-0.5;7.5;0.0;1022.2;59.43;47.61065;-122.2596;-54.8;NaN;;10.4;9.67742;25.5;10 / 13;8229007;2015-07-28 19:46:30:799
-1.109;0.116;9.482;-1.113;0.06;9.743;-0.009;0.051;-0.096;0.001;-0.02;-0.022;6.0;5.1;22.1;-49.2;1.7;-0.3;6.6;0.0;1022.3;58.12;47.61067;-122.25958;-51.6;NaN;;11.1;9.67742;27.7;13 / 15;8230007;2015-07-28 19:46:31:799
-1.167;0.024;10.018;-1.095;0.05;9.745;-0.111;-0.044;0.403;0.04;0.013;-0.011;6.0;4.3;22.1;-49.7;3.7;-0.2;6.2;0.0;1022.3;60.22;47.61069;-122.25956;-54.8;NaN;;9.7;9.67742;30.1;13 / 15;8231007;2015-07-28 19:46:32:799
-1.035;0.017;9.697;-1.064;0.039;9.749;-0.015;-0.033;0.168;-0.049;0.007;-0.009;10.0;4.2;20.9;-49.7;3.9;-0.2;6.2;0.0;1022.2;58.87;47.61072;-122.25954;-51.6;NaN;;11.0;9.67742;28.7;12 / 14;8232008;2015-07-28 19:46:33:800
-0.983;0.096;9.45;-1.027;0.114;9.752;0.118;-0.046;-0.134;0.025;0.0;-0.015;11.0;4.4;21.1;-49.9;3.3;-0.7;6.0;0.0;1022.3;56.54;47.61074;-122.25952;-51.6;NaN;;10.2;9.67742;29.6;11 / 13;8233008;2015-07-28 19:46:34:800
-1.167;0.081;9.669;-1.212;0.047;9.731;0.011;0.026;0.159;-0.022;0.022;-0.011;10.0;4.6;20.9;-49.7;3.0;-0.4;7.0;0.0;1022.2;58.33;47.61075;-122.2595;-51.6;NaN;;9.8;9.67742;32.1;12 / 15;8234007;2015-07-28 19:46:35:799
-1.301;0.096;9.252;-1.311;0.172;9.717;-0.049;-0.02;-0.295;0.009;-0.003;0.0;12.0;5.0;20.7;-49.7;4.5;-1.0;7.7;0.0;1022.2;58.67;47.61077;-122.25948;-51.6;NaN;;10.3;9.67742;32.4;13 / 15;8235008;2015-07-28 19:46:36:800
